Tempo;Corrente;Cap1;Cap2;Cap3;Cap4;Cap5;Cap6;Cap7;Cap8;Cap9;Cap10;Cap11;Cap12;Tensao1;Tensao2;Tensao3;Tensao4;Tensao5;Tensao6;Tensao7;Tensao8;Tensao9;Tensao10;Tensao11;Tensao12
0.364878596;114.42;0;0;0;0;1;1;1;1;1;0;0;0;22338.61;22311.41;22544.13;22548.17;22450.49;22362.11;22376.21;22310.66;22214.78;22312.21;22169.42;18683.43
0.364879338;114.08;0;0;0;0;1;1;1;1;1;0;0;0;22338.61;22311.4;22544.12;22548.52;22450.85;22362.47;22376.57;22311.01;22215.14;22312.21;22169.42;18683.42
0.364879338;114.08;0;0;0;0;1;1;1;1;1;0;0;0;22338.61;22311.4;22544.12;22548.52;22450.85;22362.47;22376.57;22311.01;22215.14;22312.21;22169.42;18683.42
0.364881586;113.82;0;0;0;0;1;1;1;1;1;0;0;0;22338.6;22311.4;22544.12;22548.51;22451.91;22363.55;22377.65;22312.09;22216.23;22312.2;22169.41;18683.42
0.364881586;113.82;0;0;0;0;1;1;1;1;1;0;0;0;22338.6;22311.4;22544.12;22548.51;22451.91;22363.55;22377.65;22312.09;22216.23;22312.2;22169.41;18683.42
0.364884919;113.46;0;0;0;0;1;1;1;1;1;0;0;0;22338.59;22311.38;22544.1;22548.5;22453.47;22365.14;22379.24;22313.69;22217.83;22312.19;22169.4;18683.41
0.364888252;113.09;0;0;0;0;1;1;1;1;1;0;0;0;22338.58;22311.37;22544.09;22548.49;22455.04;22366.73;22380.84;22315.28;22219.43;22312.18;22169.39;18683.4
0.364891586;112.74;0;0;0;0;1;1;1;1;1;0;0;0;22338.56;22311.36;22544.08;22548.48;22456.6;22368.32;22382.43;22316.86;22221.02;22312.16;22169.38;18683.39
0.364894919;112.18;0;0;0;0;1;1;1;1;1;0;0;0;22338.55;22311.35;22544.07;22548.46;22458.15;22369.9;22384.01;22318.44;22222.61;22312.15;22169.37;18683.38
0.364898252;111.63;0;0;0;0;1;1;1;1;1;0;0;0;22338.54;22311.34;22544.05;22548.45;22459.69;22371.47;22385.58;22320.01;22224.18;22312.14;22169.35;18683.37
0.364901586;111.09;0;0;0;0;1;1;1;1;1;0;0;0;22338.53;22311.33;22544.04;22548.44;22461.23;22373.03;22387.15;22321.57;22225.75;22312.13;22169.34;18683.36
0.364904919;110.55;0;0;0;0;1;1;1;1;1;0;0;0;22338.52;22311.32;22544.03;22548.43;22462.76;22374.59;22388.71;22323.13;22227.32;22312.11;22169.33;18683.35
0.364908252;110.02;0;0;0;0;1;1;1;1;1;0;0;0;22338.5;22311.3;22544.02;22548.42;22464.28;22376.14;22390.26;22324.68;22228.87;22312.1;22169.32;18683.34
0.364911586;109.5;0;0;0;0;1;1;1;1;1;0;0;0;22338.49;22311.29;22544.01;22548.41;22465.8;22377.68;22391.8;22326.22;22230.42;22312.09;22169.31;18683.33
0.364914919;108.97;0;0;0;0;1;1;1;1;1;0;0;0;22338.48;22311.28;22543.99;22548.39;22467.3;22379.21;22393.34;22327.75;22231.96;22312.08;22169.3;18683.32
0.364918252;108.46;0;0;0;0;1;1;1;1;1;0;0;0;22338.47;22311.27;22543.98;22548.38;22468.8;22380.73;22394.86;22329.27;22233.49;22312.06;22169.29;18683.31
0.364921586;107.95;0;0;0;0;1;1;1;1;1;0;0;0;22338.45;22311.26;22543.97;22548.37;22470.3;22382.25;22396.38;22330.79;22235.02;22312.05;22169.27;18683.3
0.364924919;107.44;0;0;0;0;1;1;1;1;1;0;0;0;22338.44;22311.25;22543.96;22548.36;22471.78;22383.76;22397.9;22332.3;22236.54;22312.04;22169.26;18683.29
0.364928252;106.95;0;0;0;0;1;1;1;1;1;0;0;0;22338.43;22311.24;22543.94;22548.35;22473.26;22385.27;22399.41;22333.81;22238.05;22312.03;22169.25;18683.28
0.364931586;106.45;0;0;0;0;1;1;1;1;1;0;0;0;22338.42;22311.22;22543.93;22548.34;22474.73;22386.77;22400.91;22335.3;22239.55;22312.01;22169.24;18683.27
0.364934257;106.06;0;0;0;0;1;1;1;1;1;0;0;0;22338.41;22311.21;22543.92;22548.33;22475.91;22387.96;22402.1;22336.5;22240.75;22312;22169.23;18683.26
0.364934257;106.06;0;0;0;0;1;1;1;1;1;0;0;0;22338.41;22311.21;22543.92;22548.33;22475.91;22387.96;22402.1;22336.5;22240.75;22312;22169.23;18683.26
0.36493759;105.58;0;0;0;0;1;1;1;1;1;0;0;0;22338.39;22311.2;22543.91;22548.32;22477.37;22389.45;22403.59;22337.98;22242.24;22311.99;22169.22;18683.25
0.364940924;105.1;0;0;0;0;1;1;1;1;1;0;0;0;22338.38;22311.19;22543.9;22548.3;22478.82;22390.92;22405.07;22339.46;22243.73;22311.98;22169.21;18683.24
0.364944257;104.63;0;0;0;0;1;1;1;1;1;0;0;0;22338.37;22311.18;22543.89;22548.29;22480.27;22392.4;22406.54;22340.93;22245.21;22311.97;22169.2;18683.23
0.36494759;104.37;0;0;0;0;1;1;1;1;1;0;0;0;22338.36;22311.17;22543.87;22548.28;22481.71;22393.86;22408.01;22342.4;22246.68;22311.95;22169.19;18683.22
0.364950924;104.11;0;0;0;0;1;1;1;1;1;0;0;0;22338.35;22311.16;22543.86;22548.27;22483.14;22395.32;22409.48;22343.86;22248.15;22311.94;22169.17;18683.21
0.364954257;103.87;0;0;0;0;1;1;1;1;1;0;0;0;22338.33;22311.15;22543.85;22548.26;22484.58;22396.78;22410.94;22345.32;22249.61;22311.93;22169.16;18683.2
0.36495759;103.62;0;0;0;0;1;1;1;1;1;0;0;0;22338.32;22311.13;22543.84;22548.25;22486.01;22398.24;22412.4;22346.77;22251.08;22311.92;22169.15;18683.19
0.364960924;103.39;0;0;0;0;1;1;1;1;1;0;0;0;22338.31;22311.12;22543.82;22548.23;22487.44;22399.69;22413.85;22348.22;22252.54;22311.91;22169.14;18683.19
0.364963522;103.21;0;0;0;0;1;1;1;1;1;0;0;0;22338.3;22311.11;22543.81;22548.22;22488.55;22400.82;22414.98;22349.35;22253.67;22311.9;22169.13;18683.18
0.364963522;103.21;0;0;0;0;1;1;1;1;1;0;0;0;22338.3;22311.11;22543.81;22548.22;22488.55;22400.82;22414.98;22349.35;22253.67;22311.9;22169.13;18683.18
0.364966855;102.98;0;0;0;0;1;1;1;1;1;0;0;0;22338.29;22311.1;22543.8;22548.21;22489.97;22402.27;22416.43;22350.8;22255.12;22311.88;22169.12;18683.17
0.364970189;102.76;0;0;0;0;1;1;1;1;1;0;0;0;22338.28;22311.09;22543.79;22548.2;22491.39;22403.71;22417.88;22352.24;22256.57;22311.87;22169.11;18683.16
0.364973522;102.54;0;0;0;0;1;1;1;1;1;0;0;0;22338.26;22311.08;22543.78;22548.19;22492.8;22405.15;22419.32;22353.68;22258.02;22311.86;22169.1;18683.15
0.364976855;102.6;0;0;0;0;1;1;1;1;1;0;0;0;22338.25;22311.07;22543.77;22548.18;22494.22;22406.59;22420.76;22355.12;22259.47;22311.85;22169.09;18683.14
0.364980189;102.65;0;0;0;0;1;1;1;1;1;0;0;0;22338.24;22311.06;22543.75;22548.17;22495.63;22408.03;22422.21;22356.56;22260.91;22311.83;22169.08;18683.13
0.3649818;102.68;0;0;0;0;1;1;1;1;1;0;0;0;22338.23;22311.05;22543.75;22548.16;22496.32;22408.72;22422.9;22357.25;22261.61;22311.83;22169.07;18683.12
0.3649818;102.68;0;0;0;0;1;1;1;1;1;0;0;0;22338.23;22311.05;22543.75;22548.16;22496.32;22408.72;22422.9;22357.25;22261.61;22311.83;22169.07;18683.12
0.364985134;102.75;0;0;0;0;1;1;1;1;1;0;0;0;22338.22;22311.04;22543.73;22548.15;22497.73;22410.17;22424.35;22358.69;22263.06;22311.82;22169.06;18683.11
0.364988467;102.82;0;0;0;0;1;1;1;1;1;0;0;0;22338.21;22311.03;22543.72;22548.14;22499.15;22411.61;22425.79;22360.14;22264.51;22311.8;22169.05;18683.1
0.364989259;102.84;0;0;0;0;1;1;1;1;1;0;0;0;22338.2;22311.02;22543.72;22548.14;22499.49;22411.95;22426.13;22360.48;22264.85;22311.8;22169.04;18683.1
0.364989259;102.84;0;0;0;0;1;1;1;1;1;0;0;0;22338.2;22311.02;22543.72;22548.14;22499.49;22411.95;22426.13;22360.48;22264.85;22311.8;22169.04;18683.1
0.364992592;102.73;0;0;0;0;1;1;1;1;1;0;0;0;22338.19;22311.01;22543.71;22548.12;22500.91;22413.39;22427.58;22361.92;22266.3;22311.79;22169.03;18683.09
0.364995926;102.62;0;0;0;0;1;1;1;1;1;0;0;0;22338.18;22311;22543.7;22548.11;22502.32;22414.83;22429.02;22363.36;22267.75;22311.78;22169.02;18683.08
0.364999259;102.52;0;0;0;0;1;1;1;1;1;0;0;0;22338.17;22310.99;22543.68;22548.1;22503.74;22416.27;22430.46;22364.8;22269.19;22311.76;22169.01;18683.07
0.364999506;102.53;0;0;0;0;1;1;1;1;1;0;0;0;22338.17;22310.99;22543.68;22548.1;22503.84;22416.38;22430.57;22364.9;22269.3;22311.76;22169.01;18683.07
0.364999753;102.54;0;0;0;0;1;1;1;1;1;0;0;0;22338.17;22310.99;22543.68;22548.1;22503.95;22416.48;22430.68;22365.01;22269.41;22311.76;22169.01;18683.07
0.365;102.55;0;0;0;0;1;1;1;1;1;0;0;0;22338.17;22310.99;22543.68;22548.1;22504.05;22416.59;22430.78;22365.12;22269.51;22311.76;22169.01;18683.07
0.365;102.55;0;0;0;0;1;1;1;1;1;0;0;0;22338.17;22310.99;22543.68;22548.1;22504.05;22416.59;22430.78;22365.12;22269.51;22311.76;22169.01;18683.07
0.365000455;102.57;0;0;0;0;1;1;1;1;1;0;0;0;22338.16;22310.99;22543.68;22548.1;22504.24;22416.79;22430.98;22365.31;22269.71;22311.76;22169.01;18683.07
0.36500091;102.58;0;0;0;0;1;1;1;1;1;0;0;0;22338.16;22310.98;22543.68;22548.09;22504.44;22416.98;22431.18;22365.51;22269.91;22311.76;22169;18683.07
0.365001365;102.6;0;0;0;0;1;1;1;1;1;0;0;0;22338.16;22310.98;22543.67;22548.09;22504.63;22417.18;22431.37;22365.71;22270.11;22311.76;22169;18683.07
0.365001365;102.6;0;0;0;0;1;1;1;1;1;0;0;0;22338.16;22310.98;22543.67;22548.09;22504.63;22417.18;22431.37;22365.71;22270.11;22311.76;22169;18683.07
0.365004698;102.72;0;0;0;0;1;1;1;1;1;0;0;0;22338.15;22310.97;22543.66;22548.08;22506.05;22418.62;22432.82;22367.15;22271.55;22311.74;22168.99;18683.06
0.365008032;102.85;0;0;0;0;1;1;1;1;1;0;0;0;22338.14;22310.96;22543.65;22548.07;22507.46;22420.06;22434.26;22368.59;22273;22311.73;22168.98;18683.05
0.365011365;102.99;0;0;0;0;1;1;1;1;1;0;0;0;22338.12;22310.95;22543.64;22548.06;22508.88;22421.51;22435.71;22370.03;22274.45;22311.72;22168.97;18683.04
0.365014698;103.13;0;0;0;0;1;1;1;1;1;0;0;0;22338.11;22310.94;22543.63;22548.05;22510.3;22422.95;22437.16;22371.48;22275.9;22311.71;22168.96;18683.03
0.365017525;103.26;0;0;0;0;1;1;1;1;1;0;0;0;22338.1;22310.93;22543.62;22548.04;22511.51;22424.18;22438.39;22372.7;22277.14;22311.7;22168.95;18683.02
0.365017525;103.26;0;0;0;0;1;1;1;1;1;0;0;0;22338.1;22310.93;22543.62;22548.04;22511.51;22424.18;22438.39;22372.7;22277.14;22311.7;22168.95;18683.02
0.365020858;103.41;0;0;0;0;1;1;1;1;1;0;0;0;22338.09;22310.92;22543.6;22548.02;22512.94;22425.63;22439.84;22374.15;22278.59;22311.68;22168.94;18683.01
0.365024191;103.57;0;0;0;0;1;1;1;1;1;0;0;0;22338.08;22310.9;22543.59;22548.01;22514.36;22427.08;22441.29;22375.6;22280.05;22311.67;22168.93;18683
0.365027525;103.73;0;0;0;0;1;1;1;1;1;0;0;0;22338.06;22310.89;22543.58;22548;22515.79;22428.54;22442.75;22377.06;22281.51;22311.66;22168.91;18682.99
0.365027864;103.73;0;0;0;0;1;1;1;1;1;0;0;0;22338.06;22310.89;22543.58;22548;22515.94;22428.68;22442.9;22377.21;22281.66;22311.66;22168.91;18682.99
0.365027864;103.73;0;0;0;0;1;1;1;1;1;0;0;0;22338.06;22310.89;22543.58;22548;22515.94;22428.68;22442.9;22377.21;22281.66;22311.66;22168.91;18682.99
0.365031198;103.68;0;0;0;0;1;1;1;1;1;0;0;0;22338.05;22310.88;22543.57;22547.99;22517.37;22430.14;22444.35;22378.66;22283.12;22311.64;22168.9;18682.98
0.365034531;103.63;0;0;0;0;1;1;1;1;1;0;0;0;22338.04;22310.87;22543.55;22547.98;22518.8;22431.59;22445.81;22380.11;22284.58;22311.63;22168.89;18682.97
0.365035463;103.62;0;0;0;0;1;1;1;1;1;0;0;0;22338.04;22310.87;22543.55;22547.97;22519.2;22432;22446.22;22380.52;22284.99;22311.63;22168.89;18682.97
0.365035463;103.62;0;0;0;0;1;1;1;1;1;0;0;0;22338.04;22310.87;22543.55;22547.97;22519.2;22432;22446.22;22380.52;22284.99;22311.63;22168.89;18682.97
0.365038796;103.78;0;0;0;0;1;1;1;1;1;0;0;0;22338.02;22310.85;22543.54;22547.96;22520.63;22433.45;22447.68;22381.97;22286.45;22311.62;22168.88;18682.96
0.365039391;103.81;0;0;0;0;1;1;1;1;1;0;0;0;22338.02;22310.85;22543.53;22547.96;22520.88;22433.71;22447.94;22382.23;22286.71;22311.61;22168.87;18682.96
0.365039391;103.81;0;0;0;0;1;1;1;1;1;0;0;0;22338.02;22310.85;22543.53;22547.96;22520.88;22433.71;22447.94;22382.23;22286.71;22311.61;22168.87;18682.96
0.365042724;103.97;0;0;0;0;1;1;1;1;1;0;0;0;22338.01;22310.84;22543.52;22547.95;22522.32;22435.17;22449.4;22383.69;22288.18;22311.6;22168.86;18682.95
0.365046057;104.14;0;0;0;0;1;1;1;1;1;0;0;0;22338;22310.83;22543.51;22547.94;22523.75;22436.63;22450.86;22385.15;22289.65;22311.59;22168.85;18682.94
0.365049391;104.31;0;0;0;0;1;1;1;1;1;0;0;0;22337.98;22310.82;22543.5;22547.93;22525.19;22438.09;22452.32;22386.61;22291.11;22311.58;22168.84;18682.93
0.365052724;104.29;0;0;0;0;1;1;1;1;1;0;0;0;22337.97;22310.81;22543.49;22547.91;22526.63;22439.56;22453.79;22388.08;22292.58;22311.56;22168.83;18682.92
0.365053063;104.29;0;0;0;0;1;1;1;1;1;0;0;0;22337.97;22310.8;22543.48;22547.91;22526.77;22439.71;22453.94;22388.22;22292.73;22311.56;22168.83;18682.92
0.365053063;104.29;0;0;0;0;1;1;1;1;1;0;0;0;22337.97;22310.8;22543.48;22547.91;22526.77;22439.71;22453.94;22388.22;22292.73;22311.56;22168.83;18682.92
0.365056397;104.27;0;0;0;0;1;1;1;1;1;0;0;0;22337.96;22310.79;22543.47;22547.9;22528.21;22441.17;22455.4;22389.69;22294.2;22311.55;22168.82;18682.91
0.36505973;104.26;0;0;0;0;1;1;1;1;1;0;0;0;22337.95;22310.78;22543.46;22547.89;22529.65;22442.63;22456.87;22391.15;22295.67;22311.54;22168.8;18682.9
0.365063063;104.25;0;0;0;0;1;1;1;1;1;0;0;0;22337.93;22310.77;22543.45;22547.88;22531.09;22444.09;22458.33;22392.61;22297.14;22311.53;22168.79;18682.89
0.365065008;104.1;0;0;0;0;1;1;1;1;1;0;0;0;22337.93;22310.76;22543.44;22547.87;22531.93;22444.95;22459.19;22393.46;22298;22311.52;22168.79;18682.88
0.365065008;104.1;0;0;0;0;1;1;1;1;1;0;0;0;22337.93;22310.76;22543.44;22547.87;22531.93;22444.95;22459.19;22393.46;22298;22311.52;22168.79;18682.88
0.3650651;104.09;0;0;0;0;1;1;1;1;1;0;0;0;22337.93;22310.76;22543.44;22547.87;22531.97;22444.99;22459.23;22393.5;22298.04;22311.52;22168.79;18682.88
0.3650651;104.09;0;0;0;0;1;1;1;1;1;0;0;0;22337.93;22310.76;22543.44;22547.87;22531.97;22444.99;22459.23;22393.5;22298.04;22311.52;22168.79;18682.88
0.365065193;104.08;0;0;0;0;1;1;1;1;1;0;0;0;22337.93;22310.76;22543.44;22547.87;22532.01;22445.03;22459.27;22393.54;22298.08;22311.52;22168.79;18682.88
0.365065193;104.08;0;0;0;0;1;1;1;1;1;0;0;0;22337.93;22310.76;22543.44;22547.87;22532.01;22445.03;22459.27;22393.54;22298.08;22311.52;22168.79;18682.88
0.365068526;103.83;0;0;0;0;1;1;1;1;1;0;0;0;22337.91;22310.75;22543.43;22547.86;22533.44;22446.49;22460.73;22395;22299.55;22311.51;22168.77;18682.87
0.365071859;103.57;0;0;0;0;1;1;1;1;1;0;0;0;22337.9;22310.74;22543.42;22547.85;22534.87;22447.94;22462.19;22396.46;22301.01;22311.49;22168.76;18682.86
0.365075193;103.33;0;0;0;0;1;1;1;1;1;0;0;0;22337.89;22310.73;22543.4;22547.84;22536.3;22449.39;22463.64;22397.91;22302.47;22311.48;22168.75;18682.85
0.365078526;103.09;0;0;0;0;1;1;1;1;1;0;0;0;22337.88;22310.72;22543.39;22547.82;22537.72;22450.84;22465.09;22399.35;22303.92;22311.47;22168.74;18682.84
0.365081859;102.85;0;0;0;0;1;1;1;1;1;0;0;0;22337.86;22310.7;22543.38;22547.81;22539.14;22452.28;22466.54;22400.8;22305.37;22311.46;22168.73;18682.83
0.365085193;102.62;0;0;0;0;1;1;1;1;1;0;0;0;22337.85;22310.69;22543.37;22547.8;22540.56;22453.73;22467.98;22402.24;22306.82;22311.44;22168.72;18682.82
0.365088526;102.4;0;0;0;0;1;1;1;1;1;0;0;0;22337.84;22310.68;22543.35;22547.79;22541.97;22455.16;22469.42;22403.68;22308.26;22311.43;22168.71;18682.81
0.365091859;102.18;0;0;0;0;1;1;1;1;1;0;0;0;22337.83;22310.67;22543.34;22547.78;22543.38;22456.6;22470.86;22405.11;22309.7;22311.42;22168.69;18682.8
0.365092978;102.11;0;0;0;0;1;1;1;1;1;0;0;0;22337.82;22310.67;22543.34;22547.77;22543.85;22457.08;22471.34;22405.59;22310.19;22311.41;22168.69;18682.8
0.365092978;102.11;0;0;0;0;1;1;1;1;1;1;0;0;22337.82;22310.67;22543.34;22547.77;22543.85;22457.08;22471.34;22405.59;22310.19;22311.41;22168.69;18682.8
0.365096311;101.9;0;0;0;0;1;1;1;1;1;1;0;0;22337.81;22310.66;22543.33;22547.76;22545.26;22458.51;22472.78;22407.02;22311.63;22311.4;22168.68;18682.79
0.365099644;101.69;0;0;0;0;1;1;1;1;1;1;0;0;22337.8;22310.64;22543.31;22547.75;22546.66;22459.94;22474.21;22408.45;22313.06;22311.39;22168.67;18682.78
0.365102978;101.49;0;0;0;0;1;1;1;1;1;1;0;0;22337.79;22310.63;22543.3;22547.74;22548.07;22461.36;22475.63;22409.87;22314.49;22311.38;22168.66;18682.77
0.365106311;100.14;0;0;0;0;1;1;1;1;1;1;0;0;22337.77;22310.62;22543.29;22547.73;22549.46;22462.78;22477.05;22411.29;22315.91;22312.85;22168.65;18682.76
0.365109644;98.79;0;0;0;0;1;1;1;1;1;1;0;0;22337.76;22310.61;22543.28;22547.72;22550.83;22464.17;22478.45;22412.68;22317.31;22314.29;22168.63;18682.75
0.365112978;97.44;0;0;0;0;1;1;1;1;1;1;0;0;22337.75;22310.6;22543.26;22547.7;22552.18;22465.55;22479.83;22414.06;22318.7;22315.72;22168.62;18682.74
0.36511369;97.15;0;0;0;0;1;1;1;1;1;1;0;0;22337.75;22310.6;22543.26;22547.7;22552.47;22465.84;22480.12;22414.35;22318.99;22316.02;22168.62;18682.74
0.365114403;96.87;0;0;0;0;1;1;1;1;1;1;0;0;22337.74;22310.59;22543.26;22547.7;22552.75;22466.13;22480.41;22414.64;22319.28;22316.32;22168.62;18682.74
0.365115115;96.58;0;0;0;0;1;1;1;1;1;1;0;0;22337.74;22310.59;22543.26;22547.7;22553.04;22466.42;22480.7;22414.93;22319.57;22316.63;22168.62;18682.73
0.365115115;96.58;0;0;0;0;1;1;1;1;1;1;0;0;22337.74;22310.59;22543.26;22547.7;22553.04;22466.42;22480.7;22414.93;22319.57;22316.63;22168.62;18682.73
0.365118448;95.24;0;0;0;0;1;1;1;1;1;1;0;0;22337.73;22310.58;22543.24;22547.68;22554.36;22467.76;22482.05;22416.27;22320.92;22318.02;22168.6;18682.72
0.365121782;93.91;0;0;0;0;1;1;1;1;1;1;0;0;22337.72;22310.57;22543.23;22547.67;22555.66;22469.09;22483.38;22417.6;22322.25;22319.4;22168.59;18682.72
0.365125115;92.59;0;0;0;0;1;1;1;1;1;1;0;0;22337.71;22310.56;22543.22;22547.66;22556.95;22470.4;22484.69;22418.91;22323.57;22320.75;22168.58;18682.71
0.365125881;92.28;0;0;0;0;1;1;1;1;1;1;0;0;22337.7;22310.55;22543.22;22547.66;22557.24;22470.7;22484.98;22419.2;22323.87;22321.06;22168.58;18682.7
0.365125881;92.28;0;0;0;0;1;1;1;1;1;1;0;0;22337.7;22310.55;22543.22;22547.66;22557.24;22470.7;22484.98;22419.2;22323.87;22321.06;22168.58;18682.7
0.365129214;90.96;0;0;0;0;1;1;1;1;1;1;0;0;22337.69;22310.54;22543.2;22547.65;22558.5;22471.98;22486.27;22420.49;22325.16;22322.4;22168.57;18682.69
0.365132548;89.65;0;0;0;0;1;1;1;1;1;1;0;0;22337.68;22310.53;22543.19;22547.64;22559.75;22473.24;22487.54;22421.75;22326.43;22323.71;22168.56;18682.68
0.365135881;88.34;0;0;0;0;1;1;1;1;1;1;0;0;22337.67;22310.52;22543.18;22547.62;22560.97;22474.49;22488.79;22423;22327.68;22325;22168.55;18682.67
0.365136542;88.12;0;0;0;0;1;1;1;1;1;1;0;0;22337.66;22310.52;22543.18;22547.62;22561.21;22474.74;22489.03;22423.24;22327.93;22325.26;22168.54;18682.67
0.365137204;87.9;0;0;0;0;1;1;1;1;1;1;0;0;22337.66;22310.51;22543.17;22547.62;22561.45;22474.98;22489.28;22423.49;22328.17;22325.51;22168.54;18682.67
0.365137865;87.68;0;0;0;0;1;1;1;1;1;1;0;0;22337.66;22310.51;22543.17;22547.62;22561.69;22475.23;22489.52;22423.73;22328.42;22325.76;22168.54;18682.67
0.365137865;87.68;0;0;0;0;1;1;1;1;1;1;0;0;22337.66;22310.51;22543.17;22547.62;22561.69;22475.23;22489.52;22423.73;22328.42;22325.76;22168.54;18682.67
0.365141198;86.58;0;0;0;0;1;1;1;1;1;1;0;0;22337.65;22310.5;22543.16;22547.61;22562.89;22476.45;22490.74;22424.95;22329.64;22327.03;22168.53;18682.66
0.365141822;86.38;0;0;0;0;1;1;1;1;1;1;0;0;22337.64;22310.5;22543.16;22547.6;22563.12;22476.67;22490.97;22425.18;22329.87;22327.27;22168.52;18682.66
0.365141822;86.38;0;0;0;0;1;1;1;1;1;1;0;0;22337.64;22310.5;22543.16;22547.6;22563.12;22476.67;22490.97;22425.18;22329.87;22327.27;22168.52;18682.66
0.365145156;85.28;0;0;0;0;1;1;1;1;1;1;0;0;22337.63;22310.49;22543.15;22547.59;22564.3;22477.87;22492.18;22426.38;22331.08;22328.51;22168.51;18682.65
0.462189462;420.24;1;0;0;0;0;0;0;0;0;0;1;0;20919.03;20914.93;20967.97;21089.56;21237.23;21492.72;21697.65;21772.62;21811.75;21922;21360.77;18401.21
0.462189462;420.24;1;0;0;0;0;0;0;0;0;0;1;0;20919.03;20914.93;20967.97;21089.56;21237.23;21492.72;21697.65;21772.62;21811.75;21922;21360.77;18401.21
0.462192796;420.21;1;0;0;0;0;0;0;0;0;0;1;0;20925.12;20914.92;20967.96;21089.54;21237.22;21492.71;21697.63;21772.61;21811.74;21921.99;21366.45;18401.2
0.462196129;420.19;1;0;0;0;0;0;0;0;0;0;1;0;20931.2;20914.91;20967.94;21089.53;21237.21;21492.7;21697.62;21772.6;21811.72;21921.97;21372.12;18401.19
0.462199462;420.17;1;0;0;0;0;0;0;0;0;0;1;0;20937.29;20914.9;20967.93;21089.52;21237.2;21492.69;21697.61;21772.58;21811.71;21921.96;21377.8;18401.18
0.462202796;420.15;1;0;0;0;0;0;0;0;0;0;1;0;20943.37;20914.89;20967.92;21089.51;21237.19;21492.68;21697.6;21772.57;21811.7;21921.95;21383.48;18401.17
0.462205064;420.14;1;0;0;0;0;0;0;0;0;0;1;0;20947.51;20914.88;20967.91;21089.5;21237.18;21492.67;21697.59;21772.56;21811.69;21921.94;21387.34;18401.16
0.462205064;420.14;1;0;0;0;0;0;0;0;0;0;1;0;20947.51;20914.88;20967.91;21089.5;21237.18;21492.67;21697.59;21772.56;21811.69;21921.94;21387.34;18401.16
0.462207447;420.13;1;0;0;0;0;0;0;0;0;0;1;0;20951.86;20914.88;20967.91;21089.5;21237.17;21492.66;21697.58;21772.56;21811.68;21921.93;21391.4;18401.16
0.462208123;420.12;1;0;0;0;0;0;0;0;0;0;1;0;20953.1;20914.87;20967.9;21089.5;21237.17;21492.66;21697.58;21772.55;21811.68;21921.93;21392.55;18401.16
0.462208123;420.12;1;0;0;0;0;0;0;0;0;0;1;0;20953.1;20914.87;20967.9;21089.5;21237.17;21492.66;21697.58;21772.55;21811.68;21921.93;21392.55;18401.16
0.462209486;420.2;1;0;0;0;0;0;0;0;0;0;1;0;20955.59;20914.87;20967.9;21089.49;21237.17;21492.65;21697.58;21772.55;21811.68;21921.93;21394.87;18401.15
0.462210849;420.28;1;0;0;0;0;0;0;0;0;0;1;0;20958.07;20914.86;20967.89;21089.49;21237.16;21492.65;21697.57;21772.54;21811.67;21921.92;21397.19;18401.15
0.462212212;420.36;1;0;0;0;0;0;0;0;0;0;1;0;20960.56;20914.86;20967.89;21089.48;21237.16;21492.65;21697.57;21772.54;21811.67;21921.92;21399.52;18401.14
0.462212212;420.36;1;0;0;0;0;0;0;0;0;0;1;0;20960.56;20914.86;20967.89;21089.48;21237.16;21492.65;21697.57;21772.54;21811.67;21921.92;21399.52;18401.14
0.462215546;420.35;1;0;0;0;0;0;0;0;0;0;1;0;20966.65;20914.85;20967.88;21089.47;21237.15;21492.63;21697.55;21772.53;21811.66;21921.9;21405.2;18401.13
0.462218879;420.34;1;0;0;0;0;0;0;0;0;0;1;0;20972.74;20914.84;20967.87;21089.46;21237.13;21492.62;21697.54;21772.52;21811.64;21921.89;21410.88;18401.12
0.462222212;420.33;1;0;0;0;0;0;0;0;0;0;1;0;20978.82;20914.83;20967.86;21089.45;21237.12;21492.61;21697.53;21772.5;21811.63;21921.88;21416.56;18401.11
0.462225546;420.32;1;0;0;0;0;0;0;0;0;0;1;0;20984.91;20914.82;20967.84;21089.44;21237.11;21492.6;21697.52;21772.49;21811.62;21921.87;21422.24;18401.11
0.462228879;420.32;1;0;0;0;0;0;0;0;0;0;1;0;20991;20914.81;20967.83;21089.43;21237.1;21492.59;21697.51;21772.48;21811.61;21921.85;21427.92;18401.1
0.462232212;420.32;1;0;0;0;0;0;0;0;0;0;1;0;20997.08;20914.8;20967.82;21089.42;21237.09;21492.58;21697.5;21772.47;21811.6;21921.84;21433.6;18401.09
0.462235546;420.32;1;0;0;0;0;0;0;0;0;0;1;0;21003.17;20914.78;20967.81;21089.41;21237.08;21492.56;21697.48;21772.46;21811.59;21921.83;21439.27;18401.08
0.462238879;420.33;1;0;0;0;0;0;0;0;0;0;1;0;21009.26;20914.77;20967.8;21089.39;21237.07;21492.55;21697.47;21772.45;21811.57;21921.82;21444.95;18401.07
0.462242212;420.34;1;0;0;0;0;0;0;0;0;0;1;0;21015.34;20914.76;20967.79;21089.38;21237.06;21492.54;21697.46;21772.43;21811.56;21921.81;21450.63;18401.06
